2020-09-07 17:38:24,194 [AUDIT] Token created by 'anonymous': tokenId='2d59aef9-374b-46d9-b107-a08c09ba530c', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 18:19:10,199 [AUDIT] Token created by 'anonymous': tokenId='d9fe1495-0e32-4936-9a5f-e223c950cf65', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589270196, refreshable=false
2020-09-08 18:19:10,324 [AUDIT] Token created by 'anonymous': tokenId='75569114-edc5-416f-86fe-0be9b895ecd3', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589270322, refreshable=false
2020-09-08 18:19:10,549 [AUDIT] Token created by 'anonymous': tokenId='14eb5ce2-6eb6-4adc-9ba2-4ce479c242dc', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589270544, refreshable=false
2020-09-08 18:19:10,982 [AUDIT] Token created by 'anonymous': tokenId='005e8044-f291-48f2-9994-288a9e0fa380', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:19:10,993 [AUDIT] Token revoked by 'anonymous': tokenId='7522c35d-d38c-4722-9936-c6249b74d203', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:19:11,194 [AUDIT] Token created by 'anonymous': tokenId='3bc347ac-401c-4732-b3cc-c68124e53199', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:19:11,200 [AUDIT] Token revoked by 'anonymous': tokenId='17f4487d-96ac-433c-81de-47ac0fd9d9aa', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:19:12,218 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='45924687-0bf2-440b-81f4-798c901b28c8', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545669152214, refreshable=false
2020-09-08 18:19:16,123 [AUDIT] Token created by 'anonymous': tokenId='a2a5030a-3211-48b8-8603-407d70c8a422', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:19:16,129 [AUDIT] Token revoked by 'anonymous': tokenId='47902921-3bad-412e-b7b5-65d9395c9c69', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:19:16,166 [AUDIT] Token created by 'jffe@000': tokenId='652f630c-db9d-475b-9a79-20adf8cafc7d', issuer='jffe@000', subject='jffe@000', expiry=1599589756166, refreshable=false
2020-09-08 18:22:05,271 [AUDIT] Token created by 'anonymous': tokenId='46fc6383-58dc-4a1e-9fb6-15eef68028e0', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 18:22:05,330 [AUDIT] Token revoked by 'anonymous': tokenId='0e3650d9-d98a-4505-8a59-3946b6e6a691', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 18:22:07,788 [AUDIT] Token created by 'anonymous': tokenId='be0adc70-43a0-44f3-84aa-34c1ce78a18e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589447783, refreshable=false
2020-09-08 18:22:07,914 [AUDIT] Token created by 'anonymous': tokenId='2799a845-5c61-4e58-b576-cce7350ec01c', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589447912, refreshable=false
2020-09-08 18:22:08,129 [AUDIT] Token created by 'anonymous': tokenId='eb3ec30b-8142-4cc6-bf76-095980158c4a', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589448127, refreshable=false
2020-09-08 18:22:08,568 [AUDIT] Token created by 'anonymous': tokenId='c00a2c28-d504-4ae6-9af8-c649e62a873a', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589448562, refreshable=false
2020-09-08 18:22:09,415 [AUDIT] Token created by 'anonymous': tokenId='2a93d05b-3419-47ec-b217-367d64b13a5b', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589449412, refreshable=false
2020-09-08 18:22:09,852 [AUDIT] Token created by 'anonymous': tokenId='df136c69-5935-4c8e-9fc7-7c2293915da3', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:22:09,853 [AUDIT] Token created by 'anonymous': tokenId='33c7211a-b681-4a1e-b7f8-3b6f728631f0', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:22:09,870 [AUDIT] Token revoked by 'anonymous': tokenId='3bc347ac-401c-4732-b3cc-c68124e53199', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:22:09,874 [AUDIT] Token revoked by 'anonymous': tokenId='005e8044-f291-48f2-9994-288a9e0fa380', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:22:10,428 [AUDIT] Token created by 'anonymous': tokenId='ccf77303-8b64-4e84-9ae2-77a4cfcbc6e8', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589450426, refreshable=false
2020-09-08 18:22:11,115 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='686153a6-ec10-4502-b3f2-086cd7faefa5', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545669331113, refreshable=false
2020-09-08 18:22:14,786 [AUDIT] Token created by 'anonymous': tokenId='2f5a8df3-94be-4259-a3c4-02989952b6ee', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:22:14,799 [AUDIT] Token revoked by 'anonymous': tokenId='a2a5030a-3211-48b8-8603-407d70c8a422', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:22:14,842 [AUDIT] Token created by 'jffe@000': tokenId='d69a65b9-accc-4368-b460-6426fe9d21b6', issuer='jffe@000', subject='jffe@000', expiry=1599589934842, refreshable=false
2020-09-08 18:26:04,639 [AUDIT] Token created by 'anonymous': tokenId='844b4ffe-1a35-4231-96ef-23c343898788', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 18:26:04,697 [AUDIT] Token revoked by 'anonymous': tokenId='46fc6383-58dc-4a1e-9fb6-15eef68028e0', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 18:26:06,496 [AUDIT] Token created by 'anonymous': tokenId='80b473fd-85b0-4939-9f67-7db4fe60f1ab', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589686492, refreshable=false
2020-09-08 18:26:06,615 [AUDIT] Token created by 'anonymous': tokenId='0f9cda59-39a5-426a-be6e-52a9ad637612', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589686613, refreshable=false
2020-09-08 18:26:06,845 [AUDIT] Token created by 'anonymous': tokenId='cc71ec6a-14be-449a-8aaf-5e4a218fe6d1', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589686831, refreshable=false
2020-09-08 18:26:07,281 [AUDIT] Token created by 'anonymous': tokenId='0e6f0e6e-160f-4fae-9c5f-5b38ac8627dc', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599589687273, refreshable=false
2020-09-08 18:26:07,447 [AUDIT] Token created by 'anonymous': tokenId='1bb2cbda-8aa2-46b2-ab99-ac1c77ad48ec', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:26:07,455 [AUDIT] Token revoked by 'anonymous': tokenId='33c7211a-b681-4a1e-b7f8-3b6f728631f0', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 18:26:07,934 [AUDIT] Token created by 'anonymous': tokenId='c7f1e4a5-7547-4dcc-ae06-f4fc8b7581cd', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:26:07,939 [AUDIT] Token revoked by 'anonymous': tokenId='df136c69-5935-4c8e-9fc7-7c2293915da3', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 18:26:09,003 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='cb95557c-533d-40de-93dd-43533bd6169f', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545669569001, refreshable=false
2020-09-08 18:26:13,640 [AUDIT] Token created by 'anonymous': tokenId='18d21860-6dd2-4c2c-a729-123857237873', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:26:13,646 [AUDIT] Token revoked by 'anonymous': tokenId='2f5a8df3-94be-4259-a3c4-02989952b6ee', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 18:26:13,676 [AUDIT] Token created by 'jffe@000': tokenId='dd14079c-7d7e-4dfd-b15e-a2ac73f4f583', issuer='jffe@000', subject='jffe@000', expiry=1599590173676, refreshable=false
2020-09-08 19:44:44,075 [AUDIT] Token created by 'anonymous': tokenId='663ec104-0f76-4fa8-a424-847d45c7c6a8', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 19:44:46,667 [AUDIT] Token created by 'anonymous': tokenId='94be2ab2-56fe-4920-993c-9508883e00ad', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594406663, refreshable=false
2020-09-08 19:44:46,790 [AUDIT] Token created by 'anonymous': tokenId='8a024e5f-125c-4e40-9cce-3fbdd71d430e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594406786, refreshable=false
2020-09-08 19:44:47,019 [AUDIT] Token created by 'anonymous': tokenId='c0a851ed-2d07-47d8-b1c7-eecaa33128b3', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594407014, refreshable=false
2020-09-08 19:44:47,439 [AUDIT] Token created by 'anonymous': tokenId='8c5748e7-95c9-4c88-8e9c-78f4cbbc5233', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594407435, refreshable=false
2020-09-08 19:44:48,275 [AUDIT] Token created by 'anonymous': tokenId='927f2ebf-1df3-4604-85a8-a82cd93ffc0c', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594408270, refreshable=false
2020-09-08 19:44:48,831 [AUDIT] Token created by 'anonymous': tokenId='a3796513-ef37-45a7-9592-09ddafa68ce4', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 19:44:49,236 [AUDIT] Token created by 'anonymous': tokenId='11467c57-8cb7-4a03-af25-fb199a3adcb6', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 19:44:49,291 [AUDIT] Token created by 'anonymous': tokenId='7cc2bb70-359b-42b0-8315-ff491f9d5e1e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594409287, refreshable=false
2020-09-08 19:44:53,775 [AUDIT] Token created by 'anonymous': tokenId='c79e462e-1976-4ceb-ae8c-e2882aa60914', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 19:44:53,836 [AUDIT] Token created by 'jffe@000': tokenId='5cb314d2-3df7-476f-aa9f-b461ff4ccb17', issuer='jffe@000', subject='jffe@000', expiry=1599594893836, refreshable=false
2020-09-08 19:47:18,500 [AUDIT] Token created by 'anonymous': tokenId='8105fef6-e340-45dd-9628-c2eba66473f5', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 19:47:18,586 [AUDIT] Token revoked by 'anonymous': tokenId='663ec104-0f76-4fa8-a424-847d45c7c6a8', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 19:47:21,369 [AUDIT] Token created by 'anonymous': tokenId='5db06c89-a373-47cd-af0a-80720fbe8c27', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594561362, refreshable=false
2020-09-08 19:47:21,505 [AUDIT] Token created by 'anonymous': tokenId='3ebc223a-c222-4443-9c51-bc4dcf6cc441', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594561502, refreshable=false
2020-09-08 19:47:21,725 [AUDIT] Token created by 'anonymous': tokenId='89380489-9e81-4a42-bcae-1bca294a7d5d', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594561719, refreshable=false
2020-09-08 19:47:22,168 [AUDIT] Token created by 'anonymous': tokenId='417ca7e4-b66a-406d-8f3a-c7faca683e9e', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594562162, refreshable=false
2020-09-08 19:47:23,005 [AUDIT] Token created by 'anonymous': tokenId='287cd2aa-02f7-4c9f-a523-b51a08a125a6', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599594563002, refreshable=false
2020-09-08 19:47:23,157 [AUDIT] Token created by 'anonymous': tokenId='d95fce63-8f40-44f0-b1db-7b23c80e83ab', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 19:47:23,164 [AUDIT] Token revoked by 'anonymous': tokenId='a3796513-ef37-45a7-9592-09ddafa68ce4', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 19:47:23,795 [AUDIT] Token created by 'anonymous': tokenId='f4359c8e-cfbb-4221-8783-e059a75687c2', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 19:47:23,811 [AUDIT] Token revoked by 'anonymous': tokenId='11467c57-8cb7-4a03-af25-fb199a3adcb6', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 19:47:24,914 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='2272c3dd-2e28-4a6e-a1b6-ba1ec066f7bc', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545674444913, refreshable=false
2020-09-08 19:47:29,052 [AUDIT] Token created by 'anonymous': tokenId='ce56bbb7-ca7b-42fa-a1e9-4bc3b50e26ff', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 19:47:29,057 [AUDIT] Token revoked by 'anonymous': tokenId='c79e462e-1976-4ceb-ae8c-e2882aa60914', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 19:47:29,084 [AUDIT] Token created by 'jffe@000': tokenId='ac9a053c-7c1c-4b6c-82a5-97814ed19a2e', issuer='jffe@000', subject='jffe@000', expiry=1599595049084, refreshable=false
2020-09-08 19:54:53,074 [AUDIT] Token created by 'anonymous': tokenId='2a0bfa83-3996-4099-8d13-7725c684f0cd', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 19:54:53,128 [AUDIT] Token revoked by 'anonymous': tokenId='8105fef6-e340-45dd-9628-c2eba66473f5', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 19:54:55,437 [AUDIT] Token created by 'anonymous': tokenId='64cc79ea-cfeb-4383-b7ac-a9815ab2b16f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595015434, refreshable=false
2020-09-08 19:54:55,559 [AUDIT] Token created by 'anonymous': tokenId='c4b0e803-d61c-4875-b2b8-4a7ebc54efb8', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595015557, refreshable=false
2020-09-08 19:54:55,775 [AUDIT] Token created by 'anonymous': tokenId='89e22ab9-d636-4b1e-b735-c8757c5b711f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595015770, refreshable=false
2020-09-08 19:54:56,204 [AUDIT] Token created by 'anonymous': tokenId='aee907c2-cd05-43ab-8cf6-ca5a13a07828', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595016199, refreshable=false
2020-09-08 19:54:57,037 [AUDIT] Token created by 'anonymous': tokenId='f5b23c88-f3a4-41ee-99f1-4e2736f9012f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595017033, refreshable=false
2020-09-08 19:54:57,779 [AUDIT] Token created by 'anonymous': tokenId='05144842-1811-4c10-8a88-1811f6d48ecf', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 19:54:57,787 [AUDIT] Token revoked by 'anonymous': tokenId='d95fce63-8f40-44f0-b1db-7b23c80e83ab', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 19:54:58,089 [AUDIT] Token created by 'anonymous': tokenId='a533b5cd-0eab-4308-b6d5-ddbafa08f81f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595018085, refreshable=false
2020-09-08 19:54:58,308 [AUDIT] Token created by 'anonymous': tokenId='46049224-b65d-4015-9262-4ee2dcdfdcc4', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 19:54:58,314 [AUDIT] Token revoked by 'anonymous': tokenId='f4359c8e-cfbb-4221-8783-e059a75687c2', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 19:54:59,289 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='5282c2f8-4d51-4f07-a410-41006924e57e', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545674899287, refreshable=false
2020-09-08 19:55:03,415 [AUDIT] Token created by 'anonymous': tokenId='8269c6c2-abb5-424f-92bb-6980cfb20127', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 19:55:03,420 [AUDIT] Token revoked by 'anonymous': tokenId='ce56bbb7-ca7b-42fa-a1e9-4bc3b50e26ff', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 19:55:03,459 [AUDIT] Token created by 'jffe@000': tokenId='883abce3-6731-40e8-a23b-349457181b58', issuer='jffe@000', subject='jffe@000', expiry=1599595503459, refreshable=false
2020-09-08 20:00:54,511 [AUDIT] Token created by 'anonymous': tokenId='9a8af2c0-9be8-484d-ab49-b35017af4dde', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 20:00:54,568 [AUDIT] Token revoked by 'anonymous': tokenId='2a0bfa83-3996-4099-8d13-7725c684f0cd', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-08 20:00:55,733 [AUDIT] Token created by 'anonymous': tokenId='0e5e2bea-e82c-40b4-a3b1-171964947b78', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 20:00:55,742 [AUDIT] Token revoked by 'anonymous': tokenId='05144842-1811-4c10-8a88-1811f6d48ecf', issuer='jfmd@01ehmtb8dhfgkam1byzedh308k', subject='jfmd@01ehmtb8dhfgkam1byzedh308k', expiry=none, refreshable=false
2020-09-08 20:00:55,883 [AUDIT] Token created by 'anonymous': tokenId='7b45f0ed-0e7c-4610-a127-422e6721b424', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 20:00:55,891 [AUDIT] Token revoked by 'anonymous': tokenId='46049224-b65d-4015-9262-4ee2dcdfdcc4', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=none, refreshable=false
2020-09-08 20:00:56,692 [AUDIT] Token created by 'anonymous': tokenId='21766ee2-521c-415b-aa36-57f120faa188', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1599595376688, refreshable=false
2020-09-08 20:00:56,970 [AUDIT] Token created by 'jfrt@01ehmtbkv1fds617cd3vn21s8z': tokenId='7d5fc2f3-f402-4401-9e8d-8f15519a33ff', issuer='jfrt@01ehmtbkv1fds617cd3vn21s8z', subject='jfrt@01ehmtbkv1fds617cd3vn21s8z', expiry=2545675256968, refreshable=false
2020-09-08 20:01:00,518 [AUDIT] Token created by 'anonymous': tokenId='27a2bd4a-01ba-4407-9436-b75d9a2b5e47', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 20:01:00,525 [AUDIT] Token revoked by 'anonymous': tokenId='8269c6c2-abb5-424f-92bb-6980cfb20127', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2020-09-08 20:01:00,556 [AUDIT] Token created by 'jffe@000': tokenId='eeda1174-2939-434a-a18d-e2fa68c8e22d', issuer='jffe@000', subject='jffe@000', expiry=1599595860556, refreshable=false
2020-09-13 12:55:01,623 [AUDIT] Token created by 'anonymous': tokenId='9a0bf25b-62d5-4a1c-a8f5-fb9573811364', issuer='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', subject='jfrou@01ehmtb7hjyn1s78sm33zd7ws9', expiry=none, refreshable=false
2020-09-13 12:55:05,048 [AUDIT] Token created by 'anonymous': tokenId='3736bee7-5ec4-40e8-9b8a-6f7c28285481', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600001825042, refreshable=false
2020-09-13 12:55:05,184 [AUDIT] Token created by 'anonymous': tokenId='9d3068cc-930f-4afc-9301-c7df9916359f', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600001825178, refreshable=false
2020-09-13 12:55:05,448 [AUDIT] Token created by 'anonymous': tokenId='0fc23a6e-7626-40b2-832e-6ad7b2411962', issuer='jfac@01ehmtb0dzw5h508bzcs8a1kw4', subject='jfac@01ehmtb0dzw5h508bzcs8a1kw4', expiry=1600001825432, refreshable=false
